KEY,FREQ,REF_AREA,CURRENCY,PROVIDER_FM,INSTRUMENT_FM,PROVIDER_FM_ID,DATA_TYPE_FM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,FM_CONTRACT_TIME,FM_COUPON_RATE,FM_IDENTIFIER,FM_LOT_SIZE,FM_MATURITY,FM_OUTS_AMOUNT,FM_PUT_CALL,FM_STRIKE_PRICE,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,SOURCE_PUB,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_7Y2M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_7Y2M,2019-10-03,-0.24008236310478914,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 7-year 2-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 7-year 2-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_7Y3M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_7Y3M,2019-10-03,-0.23449102891036933,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 7-year 3-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 7-year 3-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_7Y4M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_7Y4M,2019-10-03,-0.22886840233510594,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 7-year 4-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 7-year 4-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_7Y5M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_7Y5M,2019-10-03,-0.2232157127828264,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 7-year 5-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 7-year 5-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_7Y6M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_7Y6M,2019-10-03,-0.21753418293166507,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 7-year 6-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 7-year 6-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_7Y7M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_7Y7M,2019-10-03,-0.21182502789599725,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 7-year 7-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 7-year 7-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_7Y8M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_7Y8M,2019-10-03,-0.20608945443825252,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 7-year 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 7-year 8-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_7Y9M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_7Y9M,2019-10-03,-0.20032866022858836,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 7-year 9-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 7-year 9-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8M,2019-10-03,-0.522486545232472,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y,2019-10-03,-0.18290677913361547,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y10M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y10M,2019-10-03,-0.12366785739783444,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 10-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 10-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y11M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y11M,2019-10-03,-0.11767323698825109,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 11-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 11-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y1M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y1M,2019-10-03,-0.1770568733891525,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 1-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 1-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y2M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y2M,2019-10-03,-0.17118757607103194,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 2-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 2-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y3M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y3M,2019-10-03,-0.16530001720342535,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 3-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 3-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y4M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y4M,2019-10-03,-0.1593953137275356,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 4-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 4-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y5M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y5M,2019-10-03,-0.15347456908195653,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 5-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 5-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y6M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y6M,2019-10-03,-0.14753887281621145,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 6-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 6-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y7M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y7M,2019-10-03,-0.1415893002359881,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 7-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 7-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y8M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y8M,2019-10-03,-0.13562691207873315,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 8-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_8Y9M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_8Y9M,2019-10-03,-0.1296527542183689,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 8-year 9-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 8-year 9-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9M,2019-10-03,-0.5197525171857033,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-month maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-month maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y,2019-10-03,-0.11166989277356237,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y10M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y10M,2019-10-03,-0.05136513286527459,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 10-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 10-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y11M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y11M,2019-10-03,-0.04532720689396551,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 11-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 11-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y1M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y1M,2019-10-03,-0.10565880875951648,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 1-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 1-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y2M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y2M,2019-10-03,-0.09964095300587623,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 2-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 2-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y3M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y3M,2019-10-03,-0.09361727748086227,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 3-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 3-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y4M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y4M,2019-10-03,-0.08758871793672825,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 4-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 4-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y5M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y5M,2019-10-03,-0.08155619380558518,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 5-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 5-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y6M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y6M,2019-10-03,-0.075520608114462,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 6-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 6-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y7M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y7M,2019-10-03,-0.06948284741869883,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 7-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 7-month residual maturity - Euro, provided by ECB",PCPA,0
YC.B.U2.EUR.4F.G_N_C.SV_C_YM.PY_9Y8M,B,U2,EUR,4F,G_N_C,SV_C_YM,PY_9Y8M,2019-10-03,-0.06344378175281307,A,F,,,P1D,,E,,,,,,,,,,,,,,,,,6,,,"Par yield curve rate, 9-year 8-month residual maturity - Government bond, nominal, all issuers all ratings included - Euro area (changing composition)","Euro area (changing composition) - Government bond, nominal, all issuers all ratings included - Svensson model - continuous compounding - yield error minimisation - Par yield curve rate, 9-year 8-month residual maturity - Euro, provided by ECB",PCPA,0
